Business_ID,Business_Name,Business_Ratings,Category,City,Company_Address,Review_Counts,State,Zip,latitude,longitude,First_Review,Second_Review,Third_Review
austin-city-limits-studio-austin,Austin City Limits Studio,5.0,musicvenues,Austin,2504 Whitis Ave,11,TX,78705,30.28916,-97.74079,This listing is for the original iconic Studio 6A on the University of Texas campus where the KLRU (PBS) live music program Austin City Limits  (ACL) was...,Loved this venue. All seats looked perfect. Great sounds and very up front and close. We saw Sturgil Simpson and he was awesome. You can get drinks while...,Great music venue. Small and intimate. I attended a private event where Lyle Lovett performed. The venue is perfect. It's small and intimate and the...
gregory-gymnasium-austin,Gregory Gymnasium,4.0,gyms,Austin,2101 Speedway,33,TX,78712,30.284240230094,-97.736460735392,"This gym is out of box. If you have a passion for sports, you will find everything there.
Fortunately, my friend sponsored me and I didn't pay too much. I...","It's a good facility. Basketball/volleyball courts, raquetball, swimming pool, tons of machines and weights... There are also locker rooms with showers. It...","When I was a student at UT, I strangely enough didn't ever take a trip to Gregory. Instead, I usually worked out in the off campus dorm gyms. Now that I'm a..."
texas-memorial-museum-austin,Texas Memorial Museum,4.0,museums,Austin,2400 Trinity St,32,TX,78705,30.2870904654264,-97.7319502830505,"It's a museum from a publicly-funded Texas institution that acknowledges evolution, AWESOME!  How could I not give it 5 stars?

This is actually a great...","I expected A LOT more from this place.  

The fossils are cool (basically all the things Yelpers took pictures of), but other displays were very...","If you're a nerd at heart like me, the next time you're in Austin (or if you live there already), I would strongly recommend checking this place out. With..."
university-of-texas-tower-austin,University of Texas Tower,4.5,collegeuniv,Austin,110 Inner Campus Dr,16,TX,78712,30.2865082,-97.73949300000001,"This tower is a central point in the campus and the architecture truly is breath-taking. 
My boyfriend is an alum so I was lucky enough to have my own...",UT Tower was really cool - nice view of the city. Tickets were $6 per person and the whole tour takes about 45/50 minutes. Tours are very specific times and...,"For $6, you'll ride an elevator and traverse several small staircases to reach the 29th floor. From here you will be rewarded with a spectacular view of the..."
the-computer-repair-connection-austin,The Computer Repair Connection,4.5,itservices,Austin,1800 Lavaca St,14,TX,78701,30.2807178497314,-97.7413864135742,"I took my liquid cooled PC in for a diagnostic quote after the coolant leaked and got all over the GPUs and motherboard, mostly so I could give insurance a...","Juan was great.  Super nice guy, turned around the job with a broken laptop screen, boot log error and battery replacement in about 3 hours.  It was clear...",Omg!!!! Juan is a lifesaver. My boss' computer needed a simple screen replacement on his laptop. I called around for quotes and almost all of them gave me...
blueprint-lsat-preparation-austin,Blueprint LSAT Preparation,5.0,tutoring,Austin,1900 University Ave,12,TX,78705,30.281509999999997,-97.7401,Highly recommend Matt Williamson's class! He somehow made a grueling 4 hours of LSAT studying in the evening lots of fun. My score improved significantly...,"I am very happy to have taken my LSAT prep course with Blueprint, specifically with Matt.
The actual Blueprint material is really awesome. They have so many...",I cannot recommend Matt Williamson highly enough!!  I took his in-person LSAT prep course in Austin in the Spring of 2016 and he massively succeeded my...
union-underground-austin,Union Underground,4.0,bowling,Austin,2247 Guadalupe St,17,TX,78705,30.285553399999998,-97.7415957,A UT hidden gem! I loved this place. They have dirt cheap prices for bowling and it's even cheaper if you are a UT student! It's not super big or flashy or...,"NOT JUST FOR STUDENTS. 

I'm a UT alumna and love coming to this spot still. During college, I came here with my fam bam during family weekend and we had...","A great place for bowling, billiards and enjoying time with friends. There are maybe 15 tables and 10 lanes. It's not the biggest place but it'll hold a..."
rosemarys-catering-austin,Rosemary's Catering,4.5,catering,Austin,2110 San Jacinto Blvd,16,TX,78712,30.284470000000002,-97.7343,"First off - full disclosure, my review is coming from the perspective of a Photobooth vendor who has worked at four events alongside Rosemary's Catering. So...","TOP NOTCH!  Rosemary's catered a retirement party for us at the Lady Bird Johnson Wildflower Center.  EVERYTHING from start to finish was organized,...",Rosemary's catered our wedding at Ma Maison this past weekend and we were beyond thrilled with the service and food! The money we spent was absolutely worth...
klru-pbs-austin-austin,KLRU - PBS Austin,5.0,televisionstations,Austin,2504 Whitis Ave,7,TX,78712,30.28916,-97.74079,Love richard linklater . He was funny. Overheard was great as usual. Love evan smith tapings. Seen great people there.,"With four streams in the Austin area, KLRU has it all.  From creativity shows to concerts to the excellent kids' programming, KLRU provides the best viewing...","Austin City Limits*****
Texas Monthly Talks
SXSW Presents****
Austin: Now**
Docubloggers
Central Texas Gardeners
Downtown*****
In Context
The State of..."
elite-computing-austin-2,Elite Computing,5.0,itservices,Austin,305 W Martin Luther King Jr Blvd,17,TX,78701,30.281202,-97.741261,"LIKE HAVING A FAIRY GODMOTHER FOR COMPUTERS, ALMOST.  I have babied by beloved Mac to a point that invites mockery but in a moment of wild gesturing, I let...","Hmmm ok. Well these guys were nice. Hence the 2 stars.

I took my Alienware in here for 2 reasons, 1) a virus I stupidly got from some download and was too...","Not much of a reviewer but for the incredible service I got, it's the least I could do. My MacBook had much more issues than expected. Doug communicated..."
texas-expresso-austin,Texas Expresso,4.0,coffee,Austin,2110 San Jacinto Blvd,28,TX,78712,30.284470000000002,-97.7343,I found out about Texas Espresso my last semester of college and boy am I sad that I only had a short few months to enjoy this place. Texas Espresso has one...,"Arguably one of the most underrated, least known gems on campus. Tucked comfortably inside the alumni center, Texas Expresso offers delicious paninis at a...","Now that I have a class at the stadium, I was looking for a nice place to chill, study, and eat lunch. So glad that I walked into the alumni center! 

After..."
shawarma-point-austin-3,Shawarma Point,4.0,foodtrucks,Austin,2011 Whitis Ave,49,TX,78703,30.283309999999997,-97.74058000000001,"I tried out Shawarma point at Mala Luna Music Festival, and I have to say I wish there was a location in San Antonio! The falafel was great and crispy, yet...","I ordered the Beef and Lamb Wrap, mild, with extra white sauce.  My daughter ordered the Beef and Lamb plate.

I am a huge fan of Gyros. While the one I ate...","Their chicken shawarma plate is bomb! The white sauce over the chicken was delicious and took it to another level. 
You have the option of customizing the..."
nikis-pizza-austin,Niki's Pizza,4.0,pizza,Austin,2025 Guadalupe St,53,TX,78705,30.283388137817397,-97.7413177490234,Good flavor good portions really enjoy the food there big portions of pizza pepperoni is really good,"Came here with my coworkers for a quick lunch on National Pizza Day! By the looks of the pizza, I didn't have high expectations, however, was pleasantly...","Service is great. The employees are really passionate about the place. They serve a beef pepperoni, which is a plus. They offer a range of toppings. Not the..."
bass-concert-hall-austin,Bass Concert Hall,3.5,musicvenues,Austin,23RD St And Robert Dedman Dr,121,TX,78712,30.2857755454267,-97.73131455899971,"Let's start off with what's important; seating, view, and sound. Came to see Rent, and orchestra seats towards the back were quite decent seats and views,...",The show was RENT and it was fantastic! We scored tickets through a yelp event and felt lucky beyond belief! Thanks Luci for all that you do as our CM!...,"This place is the tops!  I can't believe I haven't reviewed them before. Almost every seat in the house is great. 

I've seen a ton of shows here from..."
mane-express-austin,Mane Express,4.0,hair,Austin,2021 Guadalupe St,27,TX,78705,30.283409999999996,-97.74182990000001,"I just got a haircut from a really nice lady there (didn't catch her name) and I was very impressed. I have very thick, quite damaged hair, and she was able...","Pretty good haircut for the price. Most places around campus are pretty expensive (expect to pay around 15).

Got in quick and got out quick, my idea of...","Kind of pricey but the service is great! Lily was really sweet, she threaded my eyebrows very carefully and left no stray hairs!!"
texas-exes-austin-2,Texas Exes,4.5,social_clubs,Austin,2110 San Jacinto Blvd,9,TX,78712,30.284470000000002,-97.7343,"They have picked up the pace before games with frito pie, burgers, tacos, barbecue, beer and more.  It took minutes for me to get a frito pie (which was not...","Home , nothing else says it better than that.
Come home and enjoy the drinks, the clean bathrooms and the nice chairs, if you can find one!
Hook EM!","Hook 'Em!

Until now, the last time I was in this building was in 2007 for my ring ceremony. Finally returned last night for my first Texas Exes tailgate..."
women-and-their-work-austin-2,Women and Their Work,4.5,galleries,Austin,1710 Lavaca St,16,TX,78701,30.2799053192139,-97.74139404296879,I should come here more often. It's somewhat close to my job and it's free admission. You can't beat that. The space is a decent size and I'm glad a place...,"Ana Esteve Lloren's installation in ""Studies for Future Object"" is art and fiber in construct of minimalism. 

For the fiber pieces she used a backstrap...","This quaint gallery showcases women's artwork. It is very small. I'm not kidding. However, the exhibit I saw was awesome!!!! I love that this gallery..."
scottish-rite-temple-theatre-austin,Scottish Rite Temple Theatre,4.0,theater,Austin,207 W 18th St,19,TX,78701,30.27999,-97.74064,"I've frequented this theater a few times now and the productions never fail! The pricing is fair, the seating is great. Perfect place for kids.",This little gem of a venue is located on the sleepy end of Lavaca just north of The Texas Chili Parlor.  It's got an amazing stage with some backdrops that...,Recently we attended a Beth Hart concert at this theater.  While it wasn't a bad experience lack of good sound or a good sound guy was an issue I'll discuss...
kvrx-91-7-fm-austin,KVRX 91.7 FM,5.0,radiostations,Austin,2500 Whitis Ave,6,TX,78705,30.2888406068087,-97.7403885126114,"There's a KVRX DJ who deserves a hug. I'm not a huggy person, but you, ma'am, deserve a hug. She was presenting the goth show at 2 or 3 in the morning and...",This is an awesome station where you can be exposed to every genre of music.  LOVE LOVE LOVE!,"This review is based on a show I stumbled upon yesterday while running errands between 2-3pm. 

The show was hip hop from 1989. 
It was perfection. 

Good..."
james-turrells-skyspace-austin,James Turrell's Skyspace,5.0,galleries,Austin,Student Activity Ctr,4,TX,78712,30.285181781641302,-97.73673429895581,"I have been following Turrell's pieces for awhile now.  I was really sad to have missed his exhibit at LACMA, so when I heard they had installed a new one...","Very cool spot, but be mindful you'll have to park on the street and walk a bit to get to the sky space. It's easy to get to (for the most part). Luckily...","The James Turrell Skyspace is located on the third floor of the Student Activity Center at the University of Texas, Austin! Try to make a reservation in..."
shannon-sledge-dash-realty-austin,Shannon Sledge - Dash Realty,5.0,realestateagents,Austin,"Austin, TX 78712",4,TX,78712,30.2853889465332,-97.73424530029301,"If you need to find the perfect place to live, you have to get in touch with Shannon. 

I've worked with her twice now to find apartments. The first time...","Shannon has helped me out a couple of times! She's an amazing apartment locator! 10/10, definitely recommend!",Shannon was very kind and knowledgeable. I felt very comfortable in my search for my home and all negotiations. She is thorough and honest.
eastwoods-park-austin,Eastwoods Park,4.5,parks,Austin,3001 Harris Park Ave,9,TX,78705,30.291095003485697,-97.7321346849203,"Splash pad with 6 different fountains. There are sitting areas around it, along with picnic tables. 2 separate playgrounds, a basketball court and a tennis...","Just your typical park, located in the middle of a busy area. There are two playgrounds, two tennis courts and a splash area. Plenty of room for dogs to...","Eastwoods Park is my favorite Austin neighborhood park.  It's grown up a lot in the past fifteen years, and now has amenities in place that we take for..."
hoa-hoa-austin-2,Hoa-Hoa,3.0,chinese,Austin,2025 Guadalupe St,105,TX,78705,30.283388137817397,-97.7413177490234,I love Hoa Hoa! Back in college 2009-2014 this was my go to spot for fast food Chinese food! I've returned a few times since then and it's always been...,It's located in the Dobie Mall. The stir fried noodles were decent but I've had better. It's not worth paying for parking at the Dobie Mall which is $5....,"Honestly the BEST Chinese fast food near UT.

Granted, their menu has a variety of genuine traditional Chinese options. They also cater to hungry UT..."
tcby-austin-2,TCBY,3.5,icecream,Austin,303 W Martin Luther King Jr Blvd,54,TX,78749,30.281229999999997,-97.74088990000001,I believe this is he best frozen yogurt place in Austin! Much better than red mango which is nearby. The flavors are very natural tasting and not too sweet!...,"My fiancé and I love TCBY. We do date nights here on a regular basis. I come here with girl friends on week nights too. They have a drive through, and are...","This ice cream place has been around for a really long time! They have the $1 Wednesday specials but its only for the basic flavors.

Service is always meh...."
shake-smart-austin,Shake Smart,4.0,juicebars,Austin,2101 Speedway,18,TX,78712,30.28417,-97.73642,Shake Smart is one of the most unique and intriguing smoothie and health food options that I have experienced. I am an avid believer that nutrition is key...,"I absolutely love this place - my favorite healthy stop on UT campus. They're fast and friendly, two things pretty rare on this campus.

The down sides are...",Was picking up a Amazon package at Gregory & decided to swing on in & give it a shot! I will say I like that they have bowls & shakes/smoothies. I order the...
varsity-tutors-austin,Varsity Tutors,4.5,privatetutors,Austin,2501 Guadalupe St,13,TX,78705,30.2890475,-97.7414642,"We've used Varsity Tutors on two occasions to help prepare my two sons to take their big exams (Algebra, and Pre-Calculus).  Varsity Tutors were...","On the phone they promised over and over again (to get me to buy a tutoring package) that if they did not find me the right tutor, I would not have to pay....","We have been clients of Varsity Tutors for a few years. There are many reasons that have made this service exceptional for our family... First, the quality..."
kutx-fm-98-9-austin,KUTX FM 98.9,4.0,radiostations,Austin,300 West Dean Keeton St,5,TX,78712,30.29001,-97.7406,"KUTX FM 98.9 doesn't just play some incredible indie/ blues/ rock, etc. but they do the best they can to introduce as much local talent as they can. I've...","Don't donate your car. 

After I donated my car with the plates on, the plates went missing. The car donation service won't tell me what happened. So, I get...","I absolutely hate hate hate commercial radio. I love love love when I turn on this station, the music almost never sucks. They are very likely to play..."
ecig-austin-2,Ecig,4.0,vapeshops,Austin,307 W Martin Luther King Jr Blvd,27,TX,78701,30.2812249,-97.7413066,I had a great experience here! I went in knowing nothing but I wanted a good replacement to cigs because I was a week into quitting. I expected to pay...,"First off, I don't like to leave bad reviews, but.. 1. I was trying to make my order, but was unable to upgade my shipping from the free you get with over...",Went out of my way to check the shop out. The guy behind the counter was very rude unhelpful and seemed very indifferent about me as customer. David not...
the-turtle-pond-austin,The Turtle Pond,4.5,parks,Austin,2300-2328 University Ave,6,TX,78712,30.286607699999998,-97.7394791,LOVE THE UT TURTLE POND!! This was one of my favourite places to catch a few moments of calm amid finals or take a study break when I was a student here....,"Omg the turtles are so cute!!  They're super friendly and there's lots of them.  There's a small park to relax, and you might even find a little baby turtle...","Oh the days as a student on campus when I would stand at turtle pond, stare into the eyes of my friendly reptiles, and ruminate over my life choices. I'd..."
h-j-lutcher-stark-center-for-physical-culture-and-sports-austin,H.J. Lutcher Stark Center for Physical Culture and Sports,5.0,museums,Austin,403 East 23rd St,3,TX,78712,30.2851359,-97.7334698,This is a great place for fans of strong men and women.  They have an entire exhibit of body building and strongman culture and history coupled with...,"*This review is for the ""Our Body Within"" exhibit,not the actual Stark Center- which I'm sure is just bloody wonderful. 

We rode down here on Saturday to...","This rating is for the ""Our Body - The Universe Within"" exhibit. Fascinating! Donated human bodies have been preserved using a ""plastination"" process, which..."
el-mercado-austin-2,El Mercado,3.0,sportsbars,Austin,1702 Lavaca St,187,TX,78701,30.279733,-97.741477,"Love this place. Still family owned and operated.  Service is always fast, chips and drinks kept filled. Adam and Angel are always so polite and best...","This review is specifically for The Best Waitress in the World, Danielle. Yes, you should specifically request to sit at one of her tables. You could not...",We came in because the restaurant was across the street from our hotel. What luck! The host and wait staff were all friendly and helpful. Drinks were on...
realty-austin-westlake-austin-5,Realty Austin - Westlake,5.0,realestatesvcs,Austin,3801 N Capital Of Texas Hwy,72,TX,78746,30.337550300000004,-97.8038481,"Highly recommend Beverly Williams and her team! Beverly helped us a few years ago with our first house, and she was our first and only call when we decided...",Todd Whelpley is AMAZING. He's one of the kindest people I've ever met and he makes all processes a breeze. I bought my home with him 3 years ago and I was...,I highly recommend my agent Fara Kosari!!! I just closed on my first place last week. I am very pleased with my experience and so happy with the results....
river-place-nature-trail-austin,River Place Nature Trail,4.5,hiking,Austin,8830 Big View Dr,133,TX,78730,30.355891800000002,-97.86506779999999,"A trail with elevation changes! ...In case that's what you're looking for. 

It's a lot of stairs which can be tough on the knees but the trail was well...",Extremely shady and well maintained with gorgeous views (once you've earned them by ascending to the top!). Very quiet despite being so close to...,"I came on this trail totally unprepared! I heard it was a good hike with stairs, but I had no idea just how many flights I'd actually walk! My step counter..."
face-to-face-spa-westlake-dr-austin,Face To Face Spa - Westlake Dr,4.5,skincare,Austin,3801 N Capitol Of Texas Hwy,103,TX,78746,30.3369376,-97.8034147,"I recently went to Face to Face Spa and had a facial done with Chelsea. From the moment I walked in, I was greeted with a smile and offered a beverage!...",I've been dealing with complicated skin for most of my adult life. My service with Chelsea was so educating and eye opening. We did a chemical and I am...,I received an ultimate facial and chemical peel service from Chelsea and it was great! She is very knowledgeable and professional. I trust her with my skin....
lavish-nails-and-spa-austin,Lavish Nails & Spa,5.0,othersalons,Austin,6203 N Capital Of Texas Hwy,46,TX,78731,30.36022,-97.78981999999999,The service here is absolutely amazing!  My original plans at another day spa fell through a day before my sister's bachelorette party.  Thank goodness I...,"I cannot say enough good things about this nail salon! It is modern, reasonably priced, and everyone is so nice! 
We relocated to Austin, and I have been...",I have miserable looking nails due to a nail biting habit and once in a while I'll be motivated enough to go to the salon for full sets of acrylics so I...
wave-in-water-austin,Wave In Water,5.0,boatcharters,Austin,5015 N Capital Of Texas Hwy,29,TX,78746,30.348444,-97.796499,"We visited Austin from LA for a Bachelorette in July and reserved a boat with Wave in Water through Kevin...best decision ever!

Everything from my initial...",Fantastic experience with these guys. I texted to check on boat availability and had a response within 5 minutes. We rented the 22 foot pontoon which came...,"This was my 3rd time renting with Wave in Water!  As always, Kevin was super nice and easy to work with booking my charter.  WIW has always had the best..."
westlake-hills-vision-center-austin,Westlake Hills Vision Center,5.0,optometrists,Austin,3801 N Capital Of Texas Hwy,41,TX,78746,30.3356437966429,-97.8045122153442,"Love this place!  It took no time to get an appointment.  The office is very nice, open and professional.  The staff is excellent and the doctor is very...",In town for a trip with my niece and she had gotten an eye injury. I found them on google and from the first call to the end the customer service was...,Came in for my annual eye exam for contact lenses and Dr. Drees went through the exam swiftly while addressing my concerns. Very caring and quick staff...
ac-pros-hvac-austin,AC Pros HVAC,5.0,hvac,Austin,4500 Steiner Ranch Blvd,47,TX,78732,30.383169,-97.879667,"Jon did a great job locating the problem with my unit.
We could not have been more helpful with the service requested
I would totally hire them again",This company is great! They helped us out when our outside AC unit got zapped by lightning 3 years ago and had to be replaced in August. We've been using...,What an incredible company. First off they charge far less than any other company I called for a weekend emergency call. $65 vs. $150 for Climate Mechanical...
thompson-dentistry-austin,Thompson Dentistry,5.0,generaldentistry,Austin,3600 N Capital Of Texas Hwy,28,TX,78746,30.334018625062498,-97.80814647674559,Dr. Anne Thompson runs an excellent and honest dentistry practice. Anne listens to her patients and never recommends any unnecessary procedures. Their staff...,"Beautiful office located in the same plaza as Jack Allen's Kitchen past Bank of America on the 2nd floor of the building where Thai Spice is. 

Lovely...",Everyone I've worked with at Thompson Dentistry has earned 5stars. Beginning with Naomi at the front desk- she quickly and thoroughly goes over bills and...
scoreboard-austin,Scoreboard,4.5,sportsbars,Austin,6507 Jester Blvd,82,TX,78750,30.36958,-97.80005,"Newly renovated and freshened, this is the neighborhood bar we wish was in our neighborhood. The couch seating is gone, replaced with more tables, and it's...","Love this place! Great service and the owner Jon is always on hand talking to customers and making sure everything is running smoothly.

Food is really good...","I did a drive-by of a place in ""The Domaine"" and realized these aren't the people with whom I wanted to dine tonight. Scoreboard was the highest-rated..."
austin-concrete-construction-austin,Austin Concrete Construction,4.5,patiocoverings,Austin,1602 Saracen Rd,37,TX,78733,30.339438,-97.86463499999999,Back in June of this year I had some foundation repair work done in a house in Austin. As a result of the work the property ended up with a change in...,I found Austin Concrete Construction years ago on Yelp. We had them bid on a project we never ended up doing. It had nothing to do with their bid; we simply...,"After reading the reviews and meeting Robert, I decided to hire his crew to do my back patio and fix my front walk.  We discussed options and I never felt..."
austin-veterinary-emergency-and-specialty-center-austin,Austin Veterinary Emergency & Specialty Center,4.5,petservices,Austin,7300 Ranch Rd 2222,74,TX,78730,30.372379,-97.802605,"Taking your dog to the hospital is never a good thing, but AVES makes it as pleasant as possible. My dog developed a sudden, often fatal, disease. Our local...",I made an appt for my dog to have a surgery consult here after taking him to two local vets for their opinion. The last vet that saw my dog strongly...,"Horrible experience here. My 10 year old Weimaraner Bailey tried to jump our fence. We have her on 3 Prozac a day. Anyways, we went to a neighborhood..."
jack-allens-kitchen-360-austin,Jack Allen's Kitchen 360,4.5,southern,Austin,3600 North Capital Of Texas Hwy,312,TX,78746,30.3352434572574,-97.8075081023773,"Jack Allen's is hands down my most favorite restaurant in Austin - and I have tried over 135 restaurants so far!

The atmosphere is very inviting and...","When out-of-towners ask me for restaurant recommendations that exemplify Austin, I tell them to check out Jack Allen's. Their mix of Southern cuisine with...",Wow. Can't believe it took us so long to try this place. We went on a Saturday for lunch. They weren't too busy so we got seated quickly. Our waitress was...
britex-dental-austin-2,Britex Dental,5.0,cosmeticdentists,Austin,7300 Ranch Rd 2222,44,TX,78730,30.372375,-97.802626,"Britex Dental, Dr. Loehr, and staff are simply exceptional..!

Dr. Loehr was incredibly generous with his knowledge and his time. He is down to earth and...","These guys are the best. Professional, competent ,accomodating and friendly.
You won't find a better dentist or staff- look no further",Y'all were wonderful!!! I'll see you again at the end of the month..
jade-restaurant-austin,Jade Restaurant,4.5,asianfusion,Austin,3801 N Capital Of Texas Hwy,39,TX,78746,30.3352979,-97.804464,"Great place, excellent wine list and the food is delicious.  The shrimp and leek dumplings were the best I have ever had!  All the dishes we had from...",I came here for dim sum on a Sunday and was informed that they usually have a pushing cart but because of short staff it was ordered off the menu type. I...,"Without question, the best Asian food in Austin.  Located in Davenport Ranch, Jade is a bit more expensive but clearly a great value.  There is no doubt,..."
pennybacker-bridge-austin,Pennybacker Bridge,4.5,landmarks,Austin,Loop 360 And Lake Austin,62,TX,78746,30.350026187614603,-97.7971091087615,A review on a bridge??? It's a nice bridge... I drive over it all of the time. It seems structurally sound and has a beautiful view. There's a boat launch...,"Well, not reviewing the bridge per say but the panoramic views from the overlook.  Pretty quick and easy clime to the top. The rocks are slippery so keep...","The point is not drive through the bridge but to pull over to a teeny tiny parking lot of 7-8 spaces, climb up a mini-hiking trail right next to the..."
serasana-austin-2,Serasana,5.0,yoga,Austin,3801 N Capital Of Texas Hwy,22,TX,78746,30.3359123,-97.8045705,"A beautiful and inviting space, with welcoming and knowledgeable teachers... I enjoyed my gentle classes there while I was in town. 
Took time to relax and...","Started attending yoga classes at Serasana through Class Pass and also because I live within walking distance. Conveniently located in Davenport Plaza,...","This place is amazing. I'm so glad I was able to find this studio thanks to ClassPass. They have everything wellness- yoga, massage, acupuncture, and an..."
ryan-shock-d-p-m-austin,Ryan Shock D.P.M,4.5,sportsmed,Austin,6611 River Place Blvd,41,TX,78730,30.392490000000002,-97.84567,UPDATE - I ran my first marathon in November 2016 and got to have ankle and foot surgery 2/15/17.  To be fair I have had ankle surgery before 10 years ago...,Truly spectacular service from start to finish for minor treatment of a big toe issue - my husband would come and see Dr. shock for everything if he could....,"I chose Dr Ryan Shock, bc his reviews said that he not only got patients back to activity, but back to the activities they were doing prior to their foot..."
nalle-woods-apartments-austin,Nalle Woods Apartments,5.0,apartments,Austin,4700 Capital Of Texas Hwy N,33,TX,78746,30.345229999999997,-97.80091,I moved to Austin from Chicago.  I was looking for a place that serene and close to the type of home I had in Chicago.  After visiting many apartment...,2/16/2017 UPDATE:  I am vacating my apartment in Building 1 around April 1.  Send me a private message for details.  Read my full review below....,"One of my best friends has lived here for two years now and I really like this complex. The pool is awesome, the preservation of trees throughout the..."
confituras-austin,Confituras,5.0,farmersmarket,Austin,2901 Capital Of Texas Hwy,17,TX,78746,30.327475,-97.811054,"I re-discovered Confituras at a flower show in Zilker Park and bought their Lavender Lemon Sugar and Sal de Flor with local flowers, orange and flower...","Went to my foodie friend's place for snacks the other night. She had opened a jar of Confituras Hill Country White Wine Jelly.... WHAT IS THAT?!?!?!?! 
Wine...",I happened upon Stephanie and her delectable jams and preserves recently at the Barton Creek Farmers Market and am totally hooked on her healthy Yummy CRACK...
pink-lady-lash-austin,Pink Lady Lash,5.0,eyelashservice,Austin,3801 N Capital Of Texas Hwy,33,TX,78746,30.33636,-97.80517990000001,"This lash studio has my heart !  Shelby ""the owner"" is by far the best out there! My first time getting my lashes done I was nervous because I already have...","Oh, I haven't posted a review of this place yet?! At least not on Yelp. Let me start with the basic of any business: customer service. Unbelievably friendly...",If you want amazingggggggg eyebrows then go to Daniela!! She took my sad things i over tweezed and turned them into gorgeously shaped brows that im so proud...
la-bella-vie-austin-2,La Bella Vie,5.0,massage_therapy,Austin,3801 N Capital of Texas Hwy D-200,33,TX,78746,30.33636,-97.80517990000001,"I used to joke around and say, ""Have you ever had a bad massage?""... but after my massage with Alexander, I'm going to start saying, ""You've not had an...","Easily the best massage I've ever gotten. 

Alexander made me feel very relaxed and the room smelled great when I entered (which I found out later was just...","I must say this is by far one of the best massages I have ever received and I use to get 2 every month, Alexander was my masseur and he was great very down..."
austin-pediatric-dentistry-austin,Austin Pediatric Dentistry,5.0,pediatric_dentists,Austin,6618 Sitio Del Rio Blvd,17,TX,78730,30.392605,-97.842445,Our experience here was great. We came in to have our 5 month olds tongue tie fixed and the office staff was very helpful from start to finish. They were...,"Absolutely OUTSTANDING experience with Dr. Lucas and her staff! I will break down why, but in essence, the tongue tie procedure was quick, their customer...","We were referred to Dr. Lucas at Austin Pediatric Dentistry by our lactation consultant, Alyssa Goss at Milk Maven, for our newborn's tongue tie.  We live..."
lashes-and-skincare-by-stefani-austin-2,Lashes and Skincare By Stefani,5.0,skincare,Austin,6507 Jester Blvd,17,TX,78750,30.369986011250898,-97.7997189760208,Thank goodness I found Stefani!! I was not having any luck with anybody. It seems nobody really has to know what they're doing to do lashes... But Stefani...,I was so excited when I heard Stefani moved back!!! She is the only person I trust with my eyelashes!! She continues to do such a wonderful job and takes...,"Stefanie is an amazing lash artist in Salem, Oregon. She has been making my lashes pretty for years! She also offers microdermabrasion and skincare..."
360-tans-austin,360 Tans,4.5,skincare,Austin,6203 N Capital Of Texas Hwy,144,TX,78731,30.3610098073315,-97.789271780426,Samantha was a super pro at her job. I got exactly what I went in for.  She put on the perfect color for me.  She did not try to up-sell me in the least....,"I learned about this place through Groupon (airbrush tan for $20, check it out). Just know, you get what you pay for because the tan doesn't last. 
The...","Been using this facility for about 3.5 years. As the name implies, they specialize in airbrush tanning - voted ""Best Tan in Austin"" several times. I do..."
hayley-cakes-and-cookies-austin,Hayley Cakes & Cookies,4.5,bakeries,Austin,10601 Ranch To Market Rd 2222,98,TX,78730,30.3931811110917,-97.8453960046463,This bakery is amazing!   I have visited so many of the top bakeries in Austin and Haley Cakes is now my favorite!   I first tried the cookies and I love...,It pains me to leave 3 stars here. Hayley's cookies are perfectly decorated and absolutely delicious. I'd give the cookies 5 stars on their own and I never...,Went in for a cupcake earlier this week. Asked the girl which ones had filling (if any). She didn't really know and had to pull up a sheet. Only 2 options;...
red-lotus-asian-grille-austin,Red Lotus Asian Grille,4.5,chinese,Austin,6507 Jester Blvd,59,TX,78750,30.36958,-97.80005,"This jewel is tucked away in a neighborhood strip center near home. We""ve had nothing but good experiences on every visit. Nice varied menu selection and...","The food was fresh and tasty, and delivery was good. I ordered the Moo goo gai pan with extra vegetables, and the portion was generous. I was very...",So happy we tried Red Lotus! The food was fresh and beautifully presented. Shared an assortment of appetizers and an entree and each dish was distinct and...
rudys-country-store-and-bar-b-q-austin-3,Rudy's Country Store & Bar-B-Q,4.0,bbq,Austin,7709 Ranch Rd 620,166,TX,78726,30.41078,-97.84952,Normally I would not think twice about having BBQ at the same place I can get gas. We are in Texas though. Haha. Rudy's has always been a quick and easy...,First time in Austin and decided to try the most talked about BBQ place. The place was busy but no one seemed to be too annoyed. They had ample amounts of...,"Awesome, incredible, tasty, yummy. 

This was very nice dinner, the people are friendly, nice and respectful. We got here with large Larry and had a great..."
austin-capital-mortgage-austin-4,Austin Capital Mortgage,5.0,mortgagebrokers,Austin,3801 N Capital Of Texas Hwy,19,TX,78746,30.3359123,-97.8045705,"Charlie, Leslie and team quite simply make the process of getting a mortgage as painless as possible. I've been working with Austin Capital Mortgage since...","Austin Capital Mortgage was a recommendation from our realtors based on past experiences, and a recommendation I'm glad we followed. From start to finish,...","I've used Austin Capital Mortgage twice now and both experiences were great. Buying a home is stressful, but you can trust Charlie Cooper and Leslie Kuhn to..."
